,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,z_score_Sales,z_score_Profit
9333,CA-2017-127726,2017-09-11,2017-09-13,Second Class,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0.0,6.674,2017,9,0.34602438214834325,0.09383969180439865
9334,CA-2017-110198,2017-05-01,2017-05-02,First Class,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176,2017,5,0.13557106040711633,0.18942404127263862
9335,CA-2017-110198,2017-05-01,2017-05-02,First Class,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4976,2017,5,0.36141479595532094,0.11593649715048368
9336,CA-2017-130715,2017-09-16,2017-09-20,Standard Class,Craig Yedwab,Corporate,United States,San Francisco,California,94110,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771,2017,9,0.3400877129358935,0.08488810367157654
9337,CA-2014-155264,2014-10-19,2014-10-22,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1,0.2,1.122,2014,10,0.3640076763464882,0.11753984312219945
9338,CA-2014-155264,2014-10-19,2014-10-22,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,0.2,7.0224,2014,10,0.33661556369920675,0.09235245608409572
9339,CA-2014-155264,2014-10-19,2014-10-22,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0.0,68.9631,2014,10,0.13337930897916542,0.17205747956621123
9340,CA-2014-155264,2014-10-19,2014-10-22,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0.0,9.0,2014,10,0.33872388352222266,0.08391055780490213
9341,CA-2014-155264,2014-10-19,2014-10-22,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576,2014,10,0.1801570533628839,0.07213902731607513
9342,CA-2016-119123,2016-03-13,2016-03-18,Standard Class,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194,2016,3,0.2866833621069272,0.04039482608053949
9343,CA-2017-109085,2017-02-17,2017-02-20,First Class,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.393,2017,2,0.36279787676622477,0.5764954931462185
9344,CA-2017-109085,2017-02-17,2017-02-20,First Class,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,2017,2,0.3596386087071637,0.14265935688833759
9345,CA-2017-109085,2017-02-17,2017-02-20,First Class,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,1,0.4,-11.5188,2017,2,0.2763984838226562,0.17150037496262746
9346,CA-2017-109085,2017-02-17,2017-02-20,First Class,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,0.2,8.2896,2017,2,0.3204421513582627,0.08694308437121438
9347,CA-2017-109085,2017-02-17,2017-02-20,First Class,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849,2017,2,1.0743317494562088,0.17717867850782534
9348,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0.0,202.2528,2016,12,0.9833402599864732,0.7410391184538686
9349,CA-2016-114860,2016-12-22,2016-12-28,Standard Class,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,2016,12,0.301483318003045,0.07575893515424068
9350,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,2016,9,0.34760321525781634,0.1032890172649685
9351,CA-2016-159009,2016-09-23,2016-09-27,Standard Class,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846,2016,9,0.07237281254787829,0.2110538443575264
9352,CA-2017-148411,2017-09-24,2017-09-26,First Class,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,2017,9,0.46627883465480063,0.1858075484418676
9353,CA-2017-148411,2017-09-24,2017-09-26,First Class,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128,2017,9,0.35047848856287306,0.10648034167512481
9354,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,0.0,9.3312,2015,12,0.33761677493936043,0.08249674474358086
9355,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2,0.0,1.0192,2015,12,0.3629679569817132,0.11797867157239215
9356,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,2015,12,0.33906082961265904,0.085132276700283
9357,CA-2016-168046,2016-01-25,2016-01-28,Second Class,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,0.2,15.092,2016,1,0.29962209197968237,0.05790527649581666
9358,CA-2016-168046,2016-01-25,2016-01-28,Second Class,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,0.4,-99.3453,2016,1,0.13456022213580734,0.5464105586284833
9359,CA-2016-168046,2016-01-25,2016-01-28,Second Class,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,0.0,7.8166,2016,1,0.29503320712897807,0.08896220749321002
9360,CA-2016-168046,2016-01-25,2016-01-28,Second Class,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7,0.0,0.0,2016,1,0.31901093006142683,0.12232939099297979
9361,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,10.3194,2017,3,0.3197490051150794,0.07827835685952993
9362,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0.0,0.3906,2017,3,0.3479176982755569,0.12066201363261723
9363,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,2017,3,0.3332846109194647,0.09492139539660518
9364,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,7.1864,2017,3,0.20772244990588334,0.09165237956822408
9365,US-2014-166828,2014-08-22,2014-08-25,First Class,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,5.6644,2014,8,0.35026027585668573,0.09814943113625232
9366,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,0.2,25.68,2014,6,0.25893184029651367,0.012707653629664842
9367,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0.0,83.844,2014,6,2.321754311407294,0.23558045898715177
9368,CA-2016-154998,2016-04-07,2016-04-09,First Class,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,2016,4,0.30793342887711195,0.04459016266467756
9369,CA-2017-113460,2017-11-07,2017-11-09,Second Class,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,3,0.0,43.6752,2017,11,0.06917342652884798,0.06410952270212351
9370,CA-2015-111339,2015-05-29,2015-05-31,First Class,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4,0.2,-4.1568,2015,5,0.3021122840385262,0.14007376941477992
9371,CA-2015-111339,2015-05-29,2015-05-31,First Class,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586,2015,5,0.13991285145816743,0.48969283519292434
9372,CA-2015-111339,2015-05-29,2015-05-31,First Class,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145,2015,5,0.3559081341344757,0.10988809217890731
9373,CA-2017-102820,2017-05-07,2017-05-11,Standard Class,Carlos Soltero,Consumer,United States,Pasadena,California,91104,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth�Headset�with,419.944,7,0.2,52.493,2017,5,0.30499397269927536,0.10175058795610478
9374,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0.0,15.9588,2016,6,0.2703238271636469,0.05420511598388047
9375,CA-2015-126347,2015-12-14,2015-12-19,Second Class,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2,0.0,10.5,2015,12,0.2885830962549111,0.07750741894022252
9376,CA-2017-108756,2017-12-25,2017-12-29,Standard Class,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,0.0,13.674,2017,12,0.3177850907593933,0.06395837710256046
9377,CA-2017-155362,2017-12-17,2017-12-21,Standard Class,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0.0,8.4656,2017,12,0.3165656668130523,0.08619178274442531
9378,CA-2016-117625,2016-05-10,2016-05-15,Standard Class,Gene McClure,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2.3868,2016,5,0.35746129516086794,0.1121407164315016
9379,CA-2014-154158,2014-12-23,2014-12-27,Second Class,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348,2014,12,0.29575844347601243,0.05430756620571535
9380,CA-2014-154158,2014-12-23,2014-12-27,Second Class,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,0.2,6.4784,2014,12,0.2648620914881932,0.09467466111235286
9381,CA-2014-154158,2014-12-23,2014-12-27,Second Class,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,2,0.2,-10.6068,2014,12,0.3119382711726489,0.16760726653290225
9382,CA-2014-154158,2014-12-23,2014-12-27,Second Class,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504,2014,12,0.3666519009038171,0.12017793633444744
9383,CA-2014-154158,2014-12-23,2014-12-27,Second Class,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,-1.049,2014,12,0.23415828012348033,0.1268073194390124
9384,CA-2017-100433,2017-08-11,2017-08-16,Standard Class,Sanjit Jacobs,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.92,4,0.0,12.4416,2017,8,0.32721958129161066,0.06921919599378122
9385,CA-2017-163097,2017-08-27,2017-08-31,Standard Class,Sarah Foster,Consumer,United States,Mesa,Arizona,85204,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,120.576,8,0.2,33.1584,2017,8,0.175343537785222,0.01921583549408183
9386,US-2017-127292,2017-01-19,2017-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,4,0.0,37.5624,2017,1,0.24057630089369622,0.038015451200781154
9387,US-2017-127292,2017-01-19,2017-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,12.28,1,0.0,5.7716,2017,1,0.3491050321180469,0.0976918201453899
9388,US-2017-127292,2017-01-19,2017-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232,2017,1,0.5023416933626437,0.5266210491756612
9389,US-2017-127292,2017-01-19,2017-01-23,Standard Class,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1,0.0,0.9588,2017,1,0.36553516528979957,0.11823650463067659
9390,CA-2015-163734,2015-06-19,2015-06-24,Standard Class,Katherine Murray,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075,2015,6,0.0015050272031545229,0.0612541181220441
9391,CA-2017-162474,2017-03-13,2017-03-16,First Class,Frank Hawley,Corporate,United States,Aurora,Illinois,60505,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974,2017,3,0.3559851503837183,0.11124171573490058
9392,CA-2015-130848,2015-10-25,2015-10-25,Same Day,Deirdre Greer,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168,2015,10,0.5655527799284998,0.2466220001230487
9393,CA-2014-125997,2014-09-20,2014-09-23,First Class,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0.0,157.4875,2014,9,0.6419496901667647,0.5499468303078404
9394,CA-2014-125997,2014-09-20,2014-09-23,First Class,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,2014,9,0.6448891436795235,0.4769873317040593
9395,CA-2014-125997,2014-09-20,2014-09-23,First Class,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2,-10.0196,2014,9,0.9173116623024921,0.16510065110534236
9396,CA-2014-125997,2014-09-20,2014-09-23,First Class,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0.0,35.3346,2014,9,0.24818165550640206,0.02850550935895902
9397,CA-2014-125997,2014-09-20,2014-09-23,First Class,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0.0,8.0548,2014,9,0.3191007850172876,0.0879453890414989
9398,CA-2014-125997,2014-09-20,2014-09-23,First Class,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0.0,661.4559,2014,9,1.7971292485979222,2.7012665960481077
9399,CA-2016-103128,2016-11-11,2016-11-15,Standard Class,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.112,6,0.2,1.2348,2016,11,0.346165578605288,0.11705832707957554
9400,CA-2015-167696,2015-09-16,2015-09-21,Standard Class,Bradley Drucker,Consumer,United States,Newport News,Virginia,23602,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.12,4,0.0,14.6264,2015,9,0.31887615429033006,0.059892810799413214
9401,CA-2014-159814,2014-06-24,2014-06-28,Standard Class,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,0.9612,2014,6,0.36195390970001906,0.11822625960849309
9402,CA-2016-105459,2016-08-12,2016-08-17,Second Class,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302,2016,8,0.033229303870331635,0.4050501694166489
9403,CA-2016-105459,2016-08-12,2016-08-17,Second Class,Nora Preis,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0.0,286.3836,2016,8,2.1839914955746096,1.100173248584927
9404,CA-2017-141663,2017-04-13,2017-04-17,Standard Class,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,1.683,2017,4,0.3561006747575822,0.11514506918680927
9405,CA-2014-152618,2014-03-14,2014-03-17,First Class,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,2014,3,0.553637724368594,0.5437976826181264
9406,CA-2014-152618,2014-03-14,2014-03-17,First Class,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,2014,3,0.35525349601591366,0.11105986659114368
9407,CA-2017-162789,2017-09-22,2017-09-24,Second Class,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,0.0,171.36,2017,9,1.3496167053426937,0.6091651929080191
9408,CA-2017-162789,2017-09-22,2017-09-24,Second Class,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0.0,3.9831,2017,9,0.3494419782084832,0.10532649605170956
9409,US-2017-110149,2017-12-10,2017-12-13,First Class,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,1,0.7,-2.5093,2017,12,0.36355681038738047,0.13304098856174015
9410,US-2017-110149,2017-12-10,2017-12-13,First Class,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5,0.2,15.386,2017,12,0.22774025935326445,0.05665026127833946
9411,CA-2016-108959,2016-03-10,2016-03-14,Second Class,Maya Herman,Corporate,United States,Glendale,Arizona,85301,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,6.5435,2016,3,0.20082308024297904,0.09439676488562576
9412,CA-2015-164777,2015-01-27,2015-01-29,First Class,Sean Christensen,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,2015,1,4.130095843623322,0.12232939099297979
9413,CA-2016-132017,2016-09-26,2016-09-27,First Class,Matt Hagelstein,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8,-11.5872,2016,9,0.35787204849016174,0.17179235809485688
9414,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,John Castell,Consumer,United States,Seattle,Washington,98115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.584,2,0.2,15.599,2015,10,0.031650468095780766,0.05574101555955495
9415,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,John Castell,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,0.0,8.7906,2015,10,0.3400235327281914,0.0848044359904114
9416,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,John Castell,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.0,3.2352,2015,10,0.35258680838588896,0.10851910108963882
9417,CA-2014-148285,2014-10-27,2014-11-01,Standard Class,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,2,0.2,3.6288,2014,10,0.3521728460462101,0.10683891745154689
9418,CA-2014-148285,2014-10-27,2014-11-01,Standard Class,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338,2014,10,0.34963130982120455,0.10511006995808339
9419,CA-2017-152926,2017-10-02,2017-10-04,Second Class,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212,2017,10,0.344381368831168,0.2880477473219799
9420,CA-2017-152926,2017-10-02,2017-10-04,Second Class,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,-56.0592,2017,10,0.3335349137295031,0.361632619154878
9421,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752,2014,7,0.6015193683247896,0.1358246779865352
9422,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0.0,11.803,2014,7,0.30350499454566304,0.07194522564643749
9423,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797,2014,7,0.11635550622108998,0.03901690211921705
9424,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive,45.0,3,0.0,4.95,2014,7,0.29660562221768094,0.10119903273953708
9425,CA-2014-116246,2014-09-12,2014-09-17,Second Class,Luke Weiss,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1,420.588,2014,9,5.704712313450398,1.673059521552266
9426,CA-2016-160479,2016-09-15,2016-09-20,Standard Class,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.452,2016,9,0.31200887206619904,0.06490604165453304
9427,CA-2014-167486,2014-11-27,2014-12-01,Standard Class,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.0,39.98,2014,11,0.04806776789107074,0.048335603546947443
9428,CA-2014-152100,2014-05-11,2014-05-16,Standard Class,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.312,2014,5,1.5773922624776555,0.41820563165209523
9429,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497,2015,8,1.3960831757190568,0.2298304402866695
9430,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,0.3,-16.2613,2015,8,0.20277255405193212,0.19174496567312282
